drugbank_id,name,cas,smiles
DB13862,Magnesium phosphate,7757-87-1,[Mg++].[Mg++].[Mg++].[O-]P([O-])([O-])=O.[O-]P([O-])([O-])=O
DB13863,Fosfructose,488-69-7,[H][C@@](O)(COP(O)(O)=O)[C@@]([H])(O)[C@]([H])(O)C(=O)COP(O)(O)=O
DB13865,Dehydroemetine,4914-30-1,[H][C@@]12CC(C[C@H]3NCCC4=C3C=C(OC)C(OC)=C4)=C(CC)CN1CCC1=C2C=C(OC)C(OC)=C1
DB13866,Etynodiol,1231-93-2,[H][C@@]12CC[C@@](O)(C#C)[C@@]1(C)CC[C@]1([H])[C@@]3([H])CC[C@H](O)C=C3CC[C@@]21[H]
DB13867,Fluticasone,90566-53-3,[H][C@@]12C[C@@H](C)[C@](O)(C(=O)SCF)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C
DB13868,Adefovir,106941-25-7,NC1=C2N=CN(CCOCP(O)(O)=O)C2=NC=N1
DB13869,2-Methoxy-6-{(E)-[(4-methylphenyl)imino]methyl}phenol,20772-64-9,COC1=C(O)C(\C=N\C2=CC=C(C)C=C2)=CC=C1
DB13871,Albendazole oxide,54029-12-8,CCCS(=O)C1=CC=C2NC(NC(=O)OC)=NC2=C1
DB13872,Lormetazepam,848-75-9,CN1C2=C(C=C(Cl)C=C2)C(=NC(O)C1=O)C1=CC=CC=C1Cl
DB13873,Fenofibric acid,42017-89-0,CC(C)(OC1=CC=C(C=C1)C(=O)C1=CC=C(Cl)C=C1)C(O)=O
DB13874,Enasidenib,1446502-11-9,CC(C)(O)CNC1=NC(=NC(NC2=CC(=NC=C2)C(F)(F)F)=N1)C1=NC(=CC=C1)C(F)(F)F
DB13875,Harmaline,304-21-2,COC1=CC2=C(C=C1)C1=C(N2)C(C)=NCC1
DB13876,Brofaromine,63638-91-5,COC1=CC2=C(OC(=C2)C2CCNCC2)C(Br)=C1
DB13877,Iniparib,160003-66-7,NC(=O)C1=CC(=C(I)C=C1)[N+]([O-])=O
DB13878,Pibrentasvir,1353900-92-1,CO[C@H](C)[C@H](NC(=O)OC)C(=O)N1CCC[C@H]1C1=NC2=C(N1)C=C(F)C(=C2)[C@H]1CC[C@@H](N1C1=CC(F)=C(N2CCC(CC2)C2=CC=C(F)C=C2)C(F)=C1)C1=CC2=C(NC(=N2)[C@@H]2CCCN2C(=O)[C@@H](NC(=O)OC)[C@@H](C)OC)C=C1F
DB13879,Glecaprevir,1365970-03-1,[H][C@@]12CN(C(=O)[C@@]([H])(NC(=O)O[C@]3([H])CCC[C@@]3([H])OC\C=C\C(F)(F)C3=NC4=C(C=CC=C4)N=C3O1)C(C)(C)C)[C@@]([H])(C2)C(=O)N[C@@]1(C[C@H]1C(F)F)C(=O)NS(=O)(=O)C1(C)CC1
DB13882,Methyl nicotinate,93-60-7,COC(=O)C1=CN=CC=C1
DB13908,Amylmetacresol,1300-94-3,CCCCCC1=CC=C(C)C=C1O
DB13909,Bismuth subgallate,99-26-3,O[Bi]1OC2=CC(=CC(O)=C2O1)C(O)=O
DB13910,Valproate bismuth,60364-28-5,[Bi+3].CCCC(CCC)C([O-])=O.CCCC(CCC)C([O-])=O.CCCC(CCC)C([O-])=O
DB13911,Phloxine B,18472-87-2,[Na+].[Na+].[O-]C(=O)C1=C(Cl)C(Cl)=C(Cl)C(Cl)=C1C1=C2C=C(Br)C(=O)C(Br)=C2OC2=C1C=C(Br)C([O-])=C2Br
DB13912,Coumermycin A1,4434/5/3,CO[C@H]1[C@H](OC(=O)C2=CC=C(C)N2)[C@H](O)[C@@H](OC2=C(C)C3=C(C=C2)C(O)=C(NC(=O)C2=C(C)C(=CN2)C(=O)NC2=C(O)C4=C(OC2=O)C(C)=C(O[C@H]2OC(C)(C)[C@@H](OC)[C@H](OC(=O)C5=CC=C(C)N5)[C@@H]2O)C=C4)C(=O)O3)OC1(C)C
DB13914,Volixibat,1025216-57-2,[H][C@@]1([C@@H](O)[C@](CC)(CCCC)CS(=O)(=O)C2=CC=C(C=C12)N(C)C)C1=CC=CC(NC(=O)N[C@@H]2O[C@H](COS(O)(=O)=O)[C@@H](O)[C@H](OCC3=CC=CC=C3)[C@H]2O)=C1
DB13916,Toyocamycin,606-58-6,NC1=C2C(=CN([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)C2=NC=N1)C#N
DB13917,Deoxyepinephrine,501-15-5,CNCCC1=CC(O)=C(O)C=C1
DB13918,Diclofop-methyl,51338-27-3,COC(=O)C(C)OC1=CC=C(OC2=C(Cl)C=C(Cl)C=C2)C=C1
DB13919,Candesartan,139481-59-7,CCOC1=NC2=CC=CC(C(O)=O)=C2N1CC1=CC=C(C=C1)C1=CC=CC=C1C1=NN=NN1
DB13920,Valopicitabine,640281-90-9,CC(C)[C@H](N)C(=O)O[C@@H]1[C@@H](CO)O[C@@H](N2C=CC(N)=NC2=O)[C@]1(C)O
DB13921,2'-C-methylcytidine,20724-73-6,C[C@@]1(O)[C@H](O)[C@@H](CO)O[C@H]1N1C=CC(N)=NC1=O
DB13925,Dotatate gallium Ga-68,1027785-90-5,[68Ga+3].C[C@@H](O)[C@H](NC(=O)[C@@H]1CSSC[C@H](NC(=O)[C@@H](CC2=CC=CC=C2)NC(=O)CN2CCN(CC([O-])=O)CCN(CC([O-])=O)CCN(CC([O-])=O)CC2)C(=O)N[C@@H](CC2=CC=C(O)C=C2)C(=O)N[C@H](CC2=CNC3=C2C=CC=C3)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H]([C@@H](C)O)C(=O)N1)C(O)=O
DB13927,anle138b,882697-00-9,BrC1=CC=CC(=C1)C1=NNC(=C1)C1=CC2=C(OCO2)C=C1
DB13928,Semaglutide,910463-68-2,CC[C@H](C)[C@H](NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@H](CCC(O)=O)NC(=O)[C@H](CCCCNC(=O)COCCOCCNC(=O)COCCOCCNC(=O)CC[C@@H](NC(=O)CCCCCCCCCCCCCCCCC(O)=O)C(O)=O)NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CCC(N)=O)NC(=O)CNC(=O)[C@H](CCC(O)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](CC(O)=O)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](CCC(O)=O)NC(=O)C(C)(C)NC(=O)[C@@H](N)CC1=CN=CN1)[C@@H](C)O)[C@@H](C)O)C(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](CC1=CNC2=C1C=CC=C2)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCCNC(N)=N)C(=O)NCC(=O)N[C@@H](CCCNC(N)=N)C(=O)NCC(O)=O
DB13929,Relcovaptan,150375-75-0,COC1=CC=C(C=C1OC)S(=O)(=O)N1[C@@H](C(=O)N2CCC[C@H]2C(N)=O)[C@](O)(C2=CC(Cl)=CC=C12)C1=CC=CC=C1Cl
DB13930,Ulixertinib,869886-67-9,[H]N([C@H](CO)C1=CC(Cl)=CC=C1)C(=O)C1=CC(=CN1[H])C1=CC(=NC=C1Cl)N([H])C(C)C
DB13931,Netarsudil,1254032-66-0,CC1=CC(C)=C(C=C1)C(=O)OCC1=CC=C(C=C1)[C@@H](CN)C(=O)NC1=CC=C2C=NC=CC2=C1
DB13934,Ligandrol,1165910-22-4,O[C@H]([C@H]1CCCN1C1=CC=C(C#N)C(=C1)C(F)(F)F)C(F)(F)F
DB13935,AC-262536,870888-46-3,[H][C@]12CC[C@]([H])(C[C@H](O)C1)N2C1=CC=C(C#N)C2=CC=CC=C12
DB13936,JNJ-28330835,888072-47-7,[H]N(C(=O)[C@]1(C)CC(=NN1[H])C(F)(F)F)C1=CC(=C(C=C1)C#N)C(F)(F)F
DB13937,LGD-3303,917891-35-1,CCC1=C(C)C2=C(C=CC3=C2C(Cl)=CC(=O)N3)N1CC(F)(F)F
DB13938,S-40503,404920-28-1,[H][C@]1(C[C@]([H])(N(C)C)C2=C(N1)C=CC(=C2)N(=O)=O)C(C)(C)CO
DB13939,RAD-140,1182367-47-0,[H][C@@](C)(O)[C@@]([H])(NC1=C(C)C(Cl)=C(C=C1)C#N)C1=NN=C(O1)C1=CC=C(C=C1)C#N
DB13940,"2,5-Dimethoxy-4-ethylthioamphetamine",185562-00-9,CCSC1=CC(OC)=C(CC(C)N)C=C1OC
DB13941,Piperaquine,4085-31-8,ClC1=CC2=C(C=C1)C(=CC=N2)N1CCN(CCCN2CCN(CC2)C2=CC=NC3=C2C=CC(Cl)=C3)CC1
DB13943,Testosterone cypionate,58-20-8,[H][C@@]12CC[C@H](OC(=O)CCC3CCCC3)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C
DB13944,Testosterone enanthate,315-37-7,[H][C@@]12CC[C@H](OC(=O)CCCCCC)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C
DB13946,Testosterone undecanoate,5949-44-0,CCCCCCCCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C
DB13947,Testosterone enantate benzilic acid hydrazone,18625-33-7,[H]N(N=C1CC[C@@]2(C)C(CC[C@@]3([H])[C@]4([H])CC[C@H](OC(=O)CCCCCC)[C@@]4(C)CC[C@]23[H])=C1)C(=O)C(O)(C1=CC=CC=C1)C1=CC=CC=C1
DB13948,"N-(2-hydroxybenzyl)-2,5-dimethoxy-4-cyanophenylethylamine",1391489-32-9,COC1=CC(C#N)=C(OC)C=C1CCNCC1=C(O)C=CC=C1
DB13949,Ferric cation,20074-52-6,[Fe+3]
DB13950,WIN 55212-2,131543-22-1,CC1=C(C(=O)C2=CC=CC3=CC=CC=C23)C2=C3N1[C@H](CN1CCOCC1)COC3=CC=C2
DB13951,Stanolone acetate,1164-91-6,[H][C@@]12CC[C@H](OC(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])CC(=O)CC[C@]12C
DB13952,Estradiol acetate,4245-41-4,[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@]1([H])C3=CC=C(OC(C)=O)C=C3CC[C@@]21[H]
DB13953,Estradiol benzoate,50-50-0,[H][C@]1(O)CC[C@@]2([H])[C@]3([H])CCC4=CC(OC(=O)C5=CC=CC=C5)=CC=C4[C@@]3([H])CC[C@]12C
DB13954,Estradiol cypionate,313-06-4,[H][C@@]1(CC[C@@]2([H])[C@]3([H])CCC4=CC(O)=CC=C4[C@@]3([H])CC[C@]12C)OC(=O)CCC1CCCC1
DB13955,Estradiol dienanthate,7732-97-0,CCCCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(OC(=O)CCCCCC)=CC=C4[C@H]3CC[C@]12C
DB13956,Estradiol valerate,979-32-8,[H][C@@]12CC[C@H](OC(=O)CCCC)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(O)C=C3
DB13957,J147,1146963-51-0,COC1=CC(\C=N\N(C(=O)C(F)(F)F)C2=C(C)C=C(C)C=C2)=CC=C1
DB13958,Trestolone acetate,6157-87-5,[H][C@@]12CC[C@H](OC(C)=O)[C@@]1(C)CC[C@]1([H])[C@@]3([H])CCC(=O)C=C3C[C@@H](C)[C@@]21[H]
DB13960,Bronopol,52-51-7,OCC(Br)(CO)[N+]([O-])=O
DB13962,Calcium saccharate,5793-88-4,[Ca++].[H][C@](O)(C([O-])=O)[C@@]([H])(O)[C@]([H])(O)[C@]([H])(O)C([O-])=O
DB13963,"1,2-dichlorobenzene",95-50-1,ClC1=C(Cl)C=CC=C1
DB13966,Isopropyl myristate,110-27-0,CCCCCCCCCCCCCC(=O)OC(C)C
DB13967,Patent Blue,25305-77-5,CCN(CC)C1=CC=C(C=C1)C(=C1C=CC(C=C1)=[N+](CC)CC)C1=C(C=C(C(O)=C1)S(O)(=O)=O)S(O)(=O)=O
DB13969,Quaternium-24,32426-11-2,[Cl-].CCCCCCCCCC[N+](C)(C)CCCCCCCC
DB13970,Dioctyldimonium,20256-55-7,CCCCCCCC[N+](C)(C)CCCCCCCC
DB13971,Vanadium,7440-62-2,[V]
DB13972,Racemethionine,59-51-8,CSCCC(N)C(O)=O
DB13977,Potassium carbonate,584-08-7,[K+].[K+].[O-]C([O-])=O
DB13978,Selisistat,49843-98-3,NC(=O)C1CCCC2=C1NC1=C2C=C(Cl)C=C1
DB13980,Copper Cu-64,13981-25-4,[64Cu]
DB13981,Nomegestrol acetate,58652-20-3,[H][C@@]12CC[C@](OC(C)=O)(C(C)=O)[C@@]1(C)CC[C@]1([H])[C@@]3([H])CCC(=O)C=C3C(C)=C[C@@]21[H]
DB13982,Lutetium Lu-177,14265-75-9,[177Lu]
DB13983,"5,7,2鈥?trihydroxy-6,8-dimethoxyflavone",159359-22-5,COC1=C(O)C(OC)=C2OC(=CC(=O)C2=C1O)C1=CC=CC=C1O
DB13984,Cyclopropane,75-19-4,C1CC1
DB13985,Lutetium Lu 177 dotatate,437608-50-9,[177Lu+3].C[C@@H](O)[C@H](NC(=O)[C@@H]1CSSC[C@H](NC(=O)[C@@H](CC2=CC=CC=C2)NC(=O)CN2CCN(CC([O-])=O)CCN(CC([O-])=O)CCN(CC([O-])=O)CC2)C(=O)N[C@@H](CC2=CC=C(O)C=C2)C(=O)N[C@H](CC2=CNC3=C2C=CC=C3)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H]([C@@H](C)O)C(=O)N1)C(O)=O
DB13987,Strontium chloride,10476-85-4,[Cl-].[Cl-].[Sr++]
DB13988,SB-269970,201038-74-6,CC1CCN(CC[C@H]2CCCN2S(=O)(=O)C2=CC=CC(O)=C2)CC1
DB13989,Epitizide,1764-85-8,NS(=O)(=O)C1=CC2=C(NC(CSCC(F)(F)F)NS2(=O)=O)C=C1Cl
DB13990,Dipropyl-4-hydroxytryptamine,63065-88-3,CCCN(CCC)CCC1=CNC2=C1C(O)=CC=C2
DB13991,Pipequaline,77472-98-1,C(CC1=C2C=CC=CC2=NC(=C1)C1=CC=CC=C1)C1CCNCC1
DB13992,Azintamide,1830-32-6,CCN(CC)C(=O)CSC1=CC=C(Cl)N=N1
DB13993,MRK-409,233275-76-8,CN1N=CN=C1COC1=NN2C(C=C1C1CCC1)=NN=C2C1=C(F)C=CC=C1F
DB13994,AZD-7325,942437-37-8,CCCNC(=O)C1=C(N)C2=CC=CC(=C2N=N1)C1=C(F)C=CC=C1OC
DB13995,Ferric pyrophosphate citrate,1802359-96-1,[Fe+3].[Fe+3].[Fe+3].[Fe+3].OP(O)(=O)OP(O)(O)=O.OP(O)(=O)OP(O)(O)=O.OP([O-])(=O)OP([O-])([O-])=O.OC(CC([O-])=O)(CC([O-])=O)C([O-])=O.OC(CC([O-])=O)(CC([O-])=O)C([O-])=O.OC(CC([O-])=O)(CC([O-])=O)C([O-])=O
DB13996,Magnesium acetate,142-72-3,[Mg++].CC([O-])=O.CC([O-])=O
DB13997,Baloxavir marboxil,1985606-14-1,[H][C@@]12COCCN1C(=O)C1=C(OCOC(=O)OC)C(=O)C=CN1N2[C@H]1C2=CC=C(F)C(F)=C2CSC2=CC=CC=C12
DB14000,Tetraglyme,143-24-8,COCCOCCOCCOCCOC
DB14001,alpha-Tocopherol succinate,4345/3/3,[H][C@@](C)(CCCC(C)C)CCC[C@@]([H])(C)CCC[C@]1(C)CCC2=C(C)C(OC(=O)CCC(O)=O)=C(C)C(C)=C2O1
DB14002,D-alpha-Tocopherol acetate,58-95-7,CC(C)CCC[C@@H](C)CCC[C@@H](C)CCC[C@]1(C)CCC2=C(C)C(OC(C)=O)=C(C)C(C)=C2O1
DB14006,Choline salicylate,2016-36-6,C[N+](C)(C)CCO.OC1=CC=CC=C1C([O-])=O
DB14007,Pentetic acid,67-43-6,OC(=O)CN(CCN(CC(O)=O)CC(O)=O)CCN(CC(O)=O)CC(O)=O
DB14008,Hispidulin,1447-88-7,COC1=C(O)C2=C(OC(=CC2=O)C2=CC=C(O)C=C2)C=C1O
DB14010,"5-methoxy-N,N-dimethyltryptamine",1019-45-0,COC1=CC=C2NC=C(CCN(C)C)C2=C1
DB14011,Nabiximols,56575-23-6,[H][C@]1(CCC(C)=C[C@@]1([H])C1=C(O)C=C(CCCCC)C=C1O)C(C)=C.[H][C@@]12CCC(C)=C[C@@]1([H])C1=C(O)C=C(CCCCC)C=C1OC2(C)C
DB14013,SR-9009,1379686-30-2,CCOC(=O)N1CCC(CN(CC2=CC=C(S2)[N+]([O-])=O)CC2=CC=C(Cl)C=C2)C1
DB14014,SR-9011,1379686-29-9,CCCCCNC(=O)N1CCC(CN(CC2=CC=C(S2)[N+]([O-])=O)CC2=CC=C(Cl)C=C2)C1
DB14015,Sodium bisulfite,7631-90-5,[Na+].OS([O-])=O
DB14017,H3B-8800,1825302-42-8,C[C@H](\C=C\C=C(/C)[C@H]1OC(=O)C[C@H](O)CC[C@@](C)(O)[C@@H](OC(=O)N2CCN(C)CC2)\C=C\[C@@H]1C)C1=CC=CC=N1
DB14018,Bromotheophylline,10381-75-6,CN1C2=C(NC(Br)=N2)C(=O)N(C)C1=O
DB14019,Fosnetupitant,1703748-89-3,CN(C(=O)C(C)(C)C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F)C1=CN=C(C=C1C1=CC=CC=C1C)N1CC[N+](C)(COP(O)([O-])=O)CC1
DB14020,Benzoin,119-53-9,OC(C(=O)C1=CC=CC=C1)C1=CC=CC=C1
DB14025,Clinafloxacin,105956-97-6,NC1CCN(C1)C1=C(F)C=C2C(=O)C(=CN(C3CC3)C2=C1Cl)C(O)=O
DB14026,Thiosalicylic acid,147-93-3,OC(=O)C1=C(S)C=CC=C1
DB14027,Taspoglutide,275371-94-3,CC[C@H](C)[C@H](NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@H](CCC(O)=O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CCC(N)=O)NC(=O)CNC(=O)[C@H](CCC(O)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](CC(O)=O)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](CCC(O)=O)NC(=O)C(C)(C)NC(=O)[C@@H](N)CC1=CNC=N1)[C@@H](C)O)[C@@H](C)O)C(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](CC1=CNC2=C1C=CC=C2)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCCCN)C(=O)NC(C)(C)C(=O)N[C@@H](CCCNC(N)=N)C(N)=O
DB14028,Nordazepam,1088-11-5,ClC1=CC=C2NC(=O)CN=C(C3=CC=CC=C3)C2=C1
DB14029,Furafylline,80288-49-9,FC1=C(C=C(C=N1)C1CC2CCC1N2)C1=CC=C(C=C1)C#N
DB14030,PZM21,1997387-43-5,C[C@@H](CC1=CSC=C1)NC(=O)NC[C@H](CC1=CC=C(O)C=C1)N(C)C
DB14031,Tretamine,51-18-3,C1CN1C1=NC(=NC(=N1)N1CC1)N1CC1
DB14033,Acetyl sulfisoxazole,80-74-0,CC(=O)N(C1=C(C)C(C)=NO1)S(=O)(=O)C1=CC=C(N)C=C1
DB14034,Darglitazone,141200-24-0,CC1=C(CCC(=O)C2=CC=C(CC3SC(=O)NC3=O)C=C2)N=C(O1)C1=CC=CC=C1
DB14035,Englitazone,109229-58-5,O=C1NC(=O)C(CC2=CC=C3O[C@@H](CC4=CC=CC=C4)CCC3=C2)S1
DB14037,Madecassic acid,18449-41-7,[H][C@]12CC=C3[C@]4([H])[C@@H](C)[C@H](C)CC[C@@]4(CC[C@@]3(C)[C@]1(C)C[C@@H](O)[C@@]1([H])[C@](C)(CO)[C@@H](O)[C@H](O)C[C@]21C)C(O)=O
DB14038,beta-Sitosterol,83-46-5,[H][C@@]1(CC[C@@]2([H])[C@]3([H])CC=C4C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)[C@H](C)CC[C@@H](CC)C(C)C
DB14043,Palmidrol,544-31-0,CCCCCCCCCCCCCCCC(=O)NCCO
DB14044,Hopantenic acid,18679-90-8,CC(C)(CO)[C@@H](O)C(=O)NCCCC(O)=O
DB14045,Cholesteryl chloride,910-31-6,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](Cl)CC[C@]4(C)[C@H]3CC[C@]12C
DB14048,Sodium zirconium cyclosilicate,17141-74-1,[Na+].[Na+].[Zr].[O-][Si]1([O-])O[Si]([O-])([O-])O[Si]([O-])([O-])O1
DB14049,Nitrate,14797-55-8,[O-]N(=O)=O
DB14050,Cannabidivarin,24274-48-4,[H][C@]1(CCC(C)=C[C@H]1C1=C(O)C=C(CCC)C=C1O)C(C)=C
DB14051,Malacidin A,,CC(C)CC\C=C/C=C/C(=O)N[C@@H](C(C)C(O)=O)C(=O)N[C@H]1C(C)NC(=O)[C@@H]2C[C@@H](C)CN2C(=O)[C@@H](NC(=O)[C@H](NC(=O)CNC(=O)[C@H](CC(O)=O)NC(=O)[C@@H](NC(=O)[C@H](CCCCN)NC(=O)[C@H](NC1=O)C(C)C)C(O)C(O)=O)C(C)C(O)=O)C(C)C
DB14052,Malacidin B,,CCC(C)CC\C=C/C=C/C(=O)N[C@@H](C(C)C(O)=O)C(=O)N[C@H]1C(C)NC(=O)[C@@H]2C[C@@H](C)CN2C(=O)[C@@H](NC(=O)[C@H](NC(=O)CNC(=O)[C@H](CC(O)=O)NC(=O)[C@@H](NC(=O)[C@H](CCCCN)NC(=O)[C@H](NC1=O)C(C)C)C(O)C(O)=O)C(C)C(O)=O)C(C)C
DB14054,Asiatic acid,464-92-6,[H][C@@]12CC[C@]3(C)[C@]([H])(CC=C4[C@]5([H])[C@@H](C)[C@H](C)CC[C@@]5(CC[C@@]34C)C(O)=O)[C@@]1(C)C[C@@H](O)[C@H](O)[C@@]2(C)CO
DB14055,(S)-Warfarin,5543-57-7,CC(=O)C[C@@H](C1=CC=CC=C1)C1=C(O)C2=C(OC1=O)C=CC=C2
DB14056,Nigericin,28380-24-7,[H][C@@]1(C[C@H](C)[C@@]([H])(O1)[C@]1(C)CC[C@@]([H])(O1)[C@]1(C)C[C@@H](C)[C@]2(O1)O[C@]([H])(C[C@@]1([H])CC[C@H](C)[C@@]([H])(O1)[C@@H](C)C(O)=O)C[C@@H](OC)[C@H]2C)[C@@]1([H])O[C@@](O)(CO)[C@H](C)C[C@@H]1C
DB14057,Valinomycin,2001-95-8,CC(C)[C@@H]1NC(=O)[C@H](C)OC(=O)[C@H](NC(=O)[C@H](OC(=O)[C@@H](NC(=O)[C@H](C)OC(=O)[C@H](NC(=O)[C@H](OC(=O)[C@@H](NC(=O)[C@H](C)OC(=O)[C@H](NC(=O)[C@H](OC1=O)C(C)C)C(C)C)C(C)C)C(C)C)C(C)C)C(C)C)C(C)C)C(C)C
DB14058,Basifungin,127785-64-2,CC[C@@H](C)[C@@H]1OC(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)NC(=O)[C@H](C(C)C)N(C)C(=O)[C@H](NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC2=CC=CC=C2)N(C)C(=O)[C@H](CC2=CC=CC=C2)NC(=O)C(NC1=O)C(C)C)[C@H](C)C(C)C
DB14059,SC-236,170569-86-5,NS(=O)(=O)C1=CC=C(C=C1)N1N=C(C=C1C1=CC=C(Cl)C=C1)C(F)(F)F
DB14060,NS-398,123653-11-2,CS(=O)(=O)NC1=CC=C(C=C1OC1CCCCC1)[N+]([O-])=O
DB14061,Hycanthone,3105-97-3,CCN(CC)CCNC1=C2C(=O)C3=CC=CC=C3SC2=C(CO)C=C1
DB14062,Concanamycin A,80890-47-7,[H][C@@]1(OC(=O)\C(OC)=C\C(\C)=C\[C@@H](C)[C@@H](O)[C@@H](CC)[C@@H](O)[C@H](C)C\C(C)=C\C=C\[C@@H]1OC)[C@@H](C)[C@@H](O)[C@H](C)[C@@]1(O)C[C@@H](O[C@H]2C[C@@H](O)[C@H](OC(N)=O)[C@@H](C)O2)[C@H](C)[C@H](O1)\C=C\C
DB14063,Dexverapamil,38321-02-7,COC1=CC=C(CCN(C)CCC[C@@](C#N)(C(C)C)C2=CC(OC)=C(OC)C=C2)C=C1OC
DB14064,Emopamil,78370-13-5,CC(C)C(CCCN(C)CCC1=CC=CC=C1)(C#N)C1=CC=CC=C1
DB14065,Lomerizine,101477-55-8,COC1=CC=C(CN2CCN(CC2)C(C2=CC=C(F)C=C2)C2=CC=C(F)C=C2)C(OC)=C1OC
DB14066,Tetrandrine,518-34-3,COC1=CC=C2C[C@@H]3N(C)CCC4=C3C(OC3=CC5=C(CCN(C)[C@H]5CC5=CC=C(OC1=C2)C=C5)C=C3OC)=C(OC)C(OC)=C4
DB14067,Dofequidar,129716-58-1,OC(COC1=CC=CC2=C1C=CC=N2)CN1CCN(CC1)C(=O)C(C1=CC=CC=C1)C1=CC=CC=C1
DB14068,Dexniguldipine,120054-86-6,[H]N1C(C)=C([C@@H](C2=CC(=CC=C2)[N+]([O-])=O)C(C(=O)OCCCN2CCC(CC2)(C2=CC=CC=C2)C2=CC=CC=C2)=C1C)C(=O)OC
DB14069,ONT-093,216227-54-2,[H]\C(COCC)=C(\[H])C1=CC=C(C=C1)C1=NC(=C(N1)C1=CC=C(NC(C)C)C=C1)C1=CC=C(NC(C)C)C=C1
DB14070,HM-30181,849675-66-7,[H]N(C(=O)C1=CC(=O)C2=CC=CC=C2O1)C1=CC(OC)=C(OC)C=C1C1=NN(N=N1)C1=CC=C(CCN2CCC3=CC(OC)=C(OC)C=C3C2)C=C1
DB14071,Desmethylsertraline,87857-41-8,[H][C@]1(N)CC[C@@]([H])(C2=CC(Cl)=C(Cl)C=C2)C2=CC=CC=C12
DB14072,Reversin 121,174630-04-7,CC(C)(C)OC(=O)N[C@@H](CC(=O)OCC1=CC=CC=C1)C(=O)N[C@@H](CCCCNC(=O)OCC1=CC=CC=C1)C(=O)OC(C)(C)C
DB14073,Gondoic acid,5561-99-9,CCCCCCCC\C=C/CCCCCCCCCC(O)=O
DB14074,Icaridin,119515-38-7,CCC(C)OC(=O)N1CCCCC1CCO
DB14075,Imidurea,39236-46-9,OCN1C(NC(=O)NCNC(=O)NC2N(CO)C(=O)NC2=O)C(=O)NC1=O
DB14077,Magnesium stearate,557-04-0,[Mg++].CCCCCCCCCCCCCCCCCC([O-])=O.CCCCCCCCCCCCCCCCCC([O-])=O
DB14078,Medronic acid,1984-15-2,OP(O)(=O)CP(O)(O)=O
DB14079,Hydroxybutyloxide,821-33-0,CC(O)CCOCCC(C)O
DB14080,Acetylcysteine magnesium,36330-79-7,[Mg++].[H]N([C@@H](CS)C([O-])=O)C(C)=O.[H]N([C@@H](CS)C([O-])=O)C(C)=O
